experiment_id,stage,case_id,sequence_id,seed,checkpoint,competence_id,intervention_id,intervention_value,target_protocol,control_protocol,q_target,q_control,rc,ccce,standard_error,ci_low,ci_high,identification_status,ccce_gt
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,2,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.44957884473400006,0.4471645503808868,,0.0024142943531132444,0.004552196765755384,-0.006733687541888588,0.011562276248115077,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,3,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.43491104435895117,0.4403147369395207,,-0.005403692580569556,0.004375293929053395,-0.014196174915557152,0.00338878975441804,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,4,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.45988265379079885,0.461287572609324,,-0.0014049188185252103,0.004952937073280826,-0.011358218512049727,0.008548380874999305,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,5,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.46668990118412645,0.46730736457881183,,-0.0006174633946854274,0.00448319001120109,-0.009626771024540294,0.00839184423516944,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,6,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.4397349906161145,0.4374652403824239,,0.0022697502336906515,0.004317785318729034,-0.006407164222067396,0.010946664689448698,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,7,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.43128409918016486,0.43142544848195885,,-0.00014134930179400375,0.003920293331418718,-0.008019473702895949,0.007736775099307942,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,8,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.4577027206242741,0.4590407973149631,,-0.0013380766906889775,0.004179971333959757,-0.009738043575324578,0.007061890193946624,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,neutral,analytical_single_step,9,theta_1,K1,neutral_c2.0,2.0,L_T_neutral,L_C_neutral,0.4484489978404493,0.449152683736137,,-0.0007036858956876441,0.0038404703574565083,-0.00842140002496112,0.007014028233585833,CERTIFIED,0.0
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,0,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.8857344142184274,0.9049458504731765,,-1.7906802646916034,0.0033411307532290485,-1.7973945183173035,-1.7839660110659032,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,1,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.8932209269855949,0.8943718235058679,,-1.7875927504914626,0.0040692244787058135,-1.79577016323819,-1.7794153377447353,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,2,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.9210328559703835,0.8662589402546927,,-1.7872917962250765,0.0034668743100100914,-1.7942587409887123,-1.7803248514614407,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,3,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.8897066954460555,0.9004829067584371,,-1.790189602204493,0.004279403788438216,-1.7987893860874156,-1.7815898183215704,CERTIFIED,-1.7878716954016463
E01_GT_RECOVERY,discovery,harmful,analytical_single_step,4,theta_1,K1,harmful_c-2.0,-2.0,L_T_harmful,L_C_harmful,-0.8800896145605624,0.9023646209450134,,-1.7824542355055757,0.0038207923456674386,-1.790132405189642,-1.7747760658215095,CERTIFIED,-1.7878716954016463
