experiment_id,stage,case_id,sequence_id,seed,checkpoint,competence_id,intervention_id,intervention_value,target_protocol,control_protocol,q_target,q_control,rc,ccce,standard_error,ci_low,ci_high,identification_status,ccce_gt
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1000,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9145872548793678,-0.8812904302927953,,1.795877685172163,0.003779066425629107,1.788283366863752,1.8034720034805738,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1001,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.907443876270117,-0.8833139742309366,,1.7907578505010537,0.0031765598682608077,1.7843743144505384,1.797141386551569,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1002,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9039951602002557,-0.888106294020549,,1.792101454220805,0.0031915102328439067,1.7856878742878373,1.7985150341537726,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1003,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8899355465026475,-0.9001101977258115,,1.790045744228459,0.003574401715944668,1.7828627150525442,1.7972287734043737,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1004,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8950091287480592,-0.8975810379543688,,1.7925901667024287,0.00462579964524898,1.783294274283415,1.8018860591214423,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1005,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8993977320215759,-0.8850488238221209,,1.7844465558436968,0.0035564942878006673,1.777299512991941,1.7915935986954525,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1006,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8869563414785451,-0.8995982835014442,,1.7865546249799888,0.003925915917795161,1.7786652015685362,1.7944440483914414,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1007,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8794772629976323,-0.9137600824752106,,1.7932373454728432,0.004646741241138944,1.7838993693413032,1.8025753216043832,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1008,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8905620134555241,-0.8924993697529157,,1.7830613832084399,0.004756192136045717,1.7735034572688135,1.7926193091480662,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1009,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8836950299452484,-0.902040080833754,,1.7857351107790023,0.0034354977028070188,1.778831219668227,1.7926390018897775,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1010,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8997108679051078,-0.8899747768721025,,1.7896856447772107,0.004208747791166552,1.78122784943676,1.7981434401176615,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1011,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8982287021222713,-0.8902904712933679,,1.7885191734156394,0.004390701743388646,1.7796957279185053,1.7973426189127735,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1012,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.895093802746165,-0.8904805580437518,,1.7855743607899166,0.0040120235836589345,1.7775118975454172,1.793636824034416,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1013,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8660518572425179,-0.9264559857307856,,1.7925078429733032,0.0033032478155896805,1.785869717960993,1.7991459679856134,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1014,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.922560849726899,-0.8676305075264595,,1.7901913572533588,0.0034454680004152643,1.7832674300794031,1.7971152844273144,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1015,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9009700458616594,-0.8886412327470333,,1.789611278608693,0.003970084422774406,1.781633095263373,1.7975894619540131,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1016,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9198782835746594,-0.8744880623697326,,1.794366345944392,0.003920905769820116,1.7864869908022443,1.8022457010865396,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1017,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8761878581157725,-0.9040140685528578,,1.7802019266686304,0.0032616213362348266,1.7736474531984405,1.7867564001388203,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1018,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9142204591893814,-0.8818816907083382,,1.7961021498977194,0.004349564078234009,1.7873613736337934,1.8048429261616454,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1019,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8875012784749817,-0.8989020030384615,,1.786403281513443,0.003704987190681971,1.7789578310011676,1.7938487320257184,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1020,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.886755586848098,-0.904916145050064,,1.7916717318981616,0.003530894176910887,1.7845761343953177,1.7987673294010056,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1021,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8923126202248989,-0.8968968502671433,,1.7892094704920423,0.0031316005215617066,1.7829162836313308,1.7955026573527537,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1022,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8945037723884042,-0.8857280785581213,,1.7802318509465254,0.0034711773054038426,1.7732562589899008,1.78720744290315,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1023,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9006962620222949,-0.895530272172873,,1.7962265341951678,0.003875802217420688,1.7884378180350284,1.804015250355307,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1024,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9099667829210516,-0.8795773101631952,,1.7895440930842466,0.00390894447295638,1.7816887750680803,1.7973994111004128,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1025,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9138850957065603,-0.8773376091152485,,1.7912227048218086,0.0041316070476677645,1.7829199296092668,1.7995254800343503,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1026,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8901128312103141,-0.8919044163014582,,1.7820172475117722,0.0047535812525852615,1.772464568338895,1.7915699266846492,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1027,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.9001443892681691,-0.8826341766818708,,1.7827785659500401,0.00393088104793454,1.7748791647360103,1.79067796716407,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1028,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.8920812967089781,-0.8915624388834833,,1.7836437355924613,0.0036112715307106366,1.7763866137497955,1.790900857435127,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1029,theta_1,K1,beneficial_c-2.0,-2.0,L_T_beneficial,L_C_beneficial,0.902719384778173,-0.8879276339532041,,1.790647018731377,0.003825639997473163,1.7829591073262838,1.7983349301364702,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1000,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8772052068793836,-0.9047207535689111,,1.7819259604482947,0.0038788535861066934,1.7741311123332046,1.7897208085633847,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1001,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8936325867726758,-0.8934416646392539,,1.7870742514119298,0.0038099356056942343,1.7794178991636695,1.79473060366019,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1002,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.874869338540885,-0.9093418782831716,,1.784211216824057,0.0029946659515625667,1.7781932102843228,1.790229223363791,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1003,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8762129535784444,-0.9166712536283491,,1.7928842072067934,0.0035849249945414685,1.7856800307107972,1.8000883837027897,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1004,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8877551809468207,-0.9004484663627241,,1.7882036473095448,0.004151100488106053,1.7798616985618119,1.7965455960572778,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1005,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8607173766020931,-0.9236095012864537,,1.784326877888547,0.003705679911120997,1.776880035302431,1.791773720474663,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1006,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8923714470914201,-0.8912125098170152,,1.7835839569084353,0.0033313208135874,1.7768894170945169,1.7902784967223537,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1007,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.9232885239800211,-0.8639795029384597,,1.7872680269184809,0.0034298320188099665,1.7803755214259673,1.7941605324109944,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1008,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.899952173297318,-0.885827990196379,,1.7857801634936974,0.004339080852055096,1.7770604540615058,1.794499872925889,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1009,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8850339809111725,-0.8974497318330031,,1.7824837127441757,0.004135087323171084,1.774173943656164,1.7907934818321873,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1010,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.8748394341312554,-0.9086429378111163,,1.7834823719423716,0.004038613994943248,1.77536647326581,1.791598270618933,CERTIFIED,1.7878716954016463
E01_GT_RECOVERY,confirmation,beneficial,analytical_single_step,1011,theta_1,K1,beneficial_c-1.0,-1.0,L_T_beneficial,L_C_beneficial,0.882398050244733,-0.9096812510561142,,1.7920793013008476,0.004236908400648381,1.7835649150969197,1.8005936875047754,CERTIFIED,1.7878716954016463
